time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
715.2390060424805	125.916	1	0.0539629	-0.0213929	0.058037	-21.618
717.370002746582	127.421	1	0.0538104	-0.0213395	0.0578845	-21.624
719.5070037841797	128.929	1	0.0536883	-0.0212098	0.0577242	-21.552
721.6370010375977	130.434	1	0.0535738	-0.0211259	0.0575869	-21.516
723.7760009765625	131.939	1	0.0534213	-0.0211183	0.0574419	-21.564
725.9169998168945	133.441	1	0.0532839	-0.0210115	0.0572817	-21.51
728.047004699707	134.949	1	0.0531847	-0.0209733	0.0571673	-21.522
730.1870040893555	136.451	1	0.0530474	-0.0209123	0.0570223	-21.51
732.3170013427734	137.958	1	0.0529711	-0.0208207	0.0569155	-21.456
734.4490051269531	139.462	1	0.0528414	-0.0207521	0.0567706	-21.432
736.5830001831055	140.968	1	0.052727	-0.0206987	0.0566409	-21.426
738.7220001220703	142.471	1	0.0525973	-0.0205995	0.0564883	-21.378
740.8530044555664	143.978	1	0.0525439	-0.0205079	0.0564044	-21.318
742.9830017089844	145.481	1	0.0524294	-0.0204927	0.0562899	-21.342
745.1150054931641	146.988	1	0.0522845	-0.0204469	0.0561373	-21.354
747.2540054321289	148.495	1	0.0522158	-0.0203935	0.0560534	-21.324
749.3860015869141	149.998	1	0.0521243	-0.0203096	0.055939	-21.282
