time(s)	f (Hz)	Nharm	X (V)	Y (V)	R (V)	teta (degr)
462.6880035400391	98.82550000000001	1	0.07977339999999999	-0.236512	0.249513	-71.352
464.8320007324219	100.333	1	0.0775151	-0.233888	0.246339	-71.658
466.9830017089844	101.838	1	0.073853	-0.231751	0.243165	-72.312
469.1210021972656	103.34	1	0.0718389	-0.22931	0.240235	-72.58799999999999
471.265998840332	104.848	1	0.0698857	-0.226869	0.237306	-72.87600000000001
473.3990020751953	106.35	1	0.0679936	-0.224366	0.234437	-73.134
475.5329971313477	107.855	1	0.0661626	-0.222047	0.231629	-73.398
477.6640014648438	109.363	1	0.06439259999999999	-0.219728	0.228883	-73.66200000000001
479.8000030517578	110.868	1	0.0626225	-0.217469	0.226258	-73.932
481.9359970092773	112.369	1	0.0609744	-0.215211	0.223573	-74.172
484.0640029907227	113.877	1	0.0593874	-0.213014	0.22107	-74.41800000000001
486.1900024414063	115.382	1	0.0578616	-0.210877	0.218568	-74.652
488.3280029296875	116.887	1	0.0562747	-0.208802	0.216187	-74.898
490.4690017700195	118.392	1	0.0548098	-0.206727	0.213807	-75.13200000000001
492.5950012207031	119.897	1	0.0532839	-0.204652	0.211366	-75.39
494.7229995727539	121.402	1	0.0521243	-0.202699	0.209229	-75.56399999999999
496.8550033569336	122.907	1	0.0507205	-0.200685	0.20691	-75.81
498.9830017089844	124.412	1	0.0494387	-0.198731	0.204774	-76.014
501.1100006103516	125.916	1	0.048157	-0.1969	0.202638	-76.242
503.2409973144531	127.421	1	0.0469973	-0.195008	0.200562	-76.446
505.370002746582	128.929	1	0.0457766	-0.193208	0.198518	-76.66200000000001
508.8199996948242	130.434	1	0.0446475	-0.191438	0.196534	-76.866
510.9469985961914	131.936	1	0.0434878	-0.189668	0.194551	-77.08199999999999
513.0770034790039	133.441	1	0.0424807	-0.187928	0.192658	-77.262
515.2060012817383	134.946	1	0.0413821	-0.186219	0.190736	-77.46599999999999
517.3420028686523	136.451	1	0.040375	-0.184541	0.188874	-77.658
519.4700012207031	137.958	1	0.0393374	-0.182893	0.187043	-77.84999999999999
521.5979995727539	139.462	1	0.0383914	-0.181306	0.185304	-78.036
523.7259979248047	140.968	1	0.0374148	-0.179749	0.183564	-78.234
525.8659973144531	142.471	1	0.0365298	-0.178163	0.181825	-78.408
527.995002746582	143.978	1	0.0356143	-0.176637	0.180146	-78.59999999999999
530.125	145.481	1	0.0347598	-0.17508	0.178468	-78.768
532.2649993896484	146.988	1	0.0338748	-0.173646	0.176911	-78.95399999999999
534.3929977416992	148.495	1	0.0330813	-0.172151	0.175294	-79.116
536.5410003662109	149.998	1	0.0322268	-0.170747	0.173738	-79.30200000000001
